"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10590978","73424417030002910","8196 Laborie Lane","413000.00","2001.00","182","2687.00","418000.00","2020-01-09","2020-07-09","2020-08-06","","","","","VILLAGEWALK OF WELLINGTON 3","","N","C","2020-08-06","468000.00","","",""
"RX-10610787","73414409020400190","12775 Newton Place","425000.00","2291.00","81","3357.00","425000.00","2020-03-19","2020-06-08","2020-08-05","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2020-08-06","429000.00","","",""
"RX-10627477","73414412050000600","1814 Barnstable Road","275000.00","1318.00","6","1836.00","277900.00","2020-06-02","2020-06-08","2020-08-06","","","","","WELLINGTONS EDGE PAR 77 PH 1","","N","C","2020-08-06","277900.00","","",""
"RX-10627420","73414424050002260","10525 Vignon Court","795000.00","4163.00","5","5283.00","795000.00","2020-06-02","2020-06-07","2020-08-06","","","","","Versailles","","N","C","2020-08-06","785000.00","","",""
"RX-10620067","73414404170000390","13284 Opal Lane","313995.00","1671.00","53","2381.00","313995.00","2020-05-04","2020-06-26","2020-08-04","","","","","EMERALD FOREST OF WELLINGTON 2","","N","C","2020-08-06","318995.00","","",""
"RX-10632545","73414424060010960","3456 Oakmont Estates Boulevard","628000.00","3013.00","12","4611.00","625000.00","2020-06-20","2020-07-02","2020-08-07","","","","","OAKMONT ESTATES PUD","","N","C","2020-08-07","625000.00","","",""
"RX-10634495","73414331010000100","15654 Bent Creek Road","365000.00","2128.00","7","2730.00","369000.00","2020-06-30","2020-07-07","2020-08-05","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2020-08-07","369000.00","","",""
"RX-10633997","73414409020700050","2616 Yarmouth Drive","445000.00","2248.00","3","3118.00","455000.00","2020-06-26","2020-06-29","2020-08-07","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2020-08-07","455000.00","","",""
"RX-10632396","73424407030001340","9081 Alexandra Circle","440000.00","3035.00","18","4422.00","439900.00","2020-06-20","2020-07-08","2020-07-23","","","","","OLYMPIA 1","","N","C","2020-08-08","439900.00","","",""
"RX-10617779","73414415070000330","2458 Players Court","700000.00","3224.00","78","3913.00","749900.00","2020-04-23","2020-07-10","2020-08-07","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","C","2020-08-08","799999.00","","",""
"FX-10228550","73424417020009750","2857 Shaughnessy Drive","445000.00","2325.00","62","","469900.00","2020-05-08","2020-07-09","2020-08-07","","","","","OLYMPIA","","","C","2020-08-08","475000.00","","",""
"RX-10589730","73414409020210020","1690 Farmington Circle","580000.00","2864.00","153","3980.00","599999.00","2020-01-06","2020-06-07","2020-07-24","","","","","Greenview Shores","","N","C","2020-08-10","699999.00","","",""
"RX-10636110","73414415070000180","2578 Players Court","749900.00","3623.00","7","4395.00","749900.00","2020-07-02","2020-07-09","2020-07-30","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","C","2020-08-10","749900.00","","",""
"RX-10632700","73414415080000460","12611 Mallet Circle","710000.00","1922.00","45","2596.00","787000.00","2020-06-22","2020-08-06","2020-08-07","","","","","CHUKKER COVE","","N","C","2020-08-10","787000.00","","",""
"RX-10609098","73424407030002150","2199 Balsan Way","430000.00","2661.00","89","3247.00","439999.00","2020-03-13","2020-06-10","2020-08-05","","","","","Olympia","","N","C","2020-08-10","450000.00","","",""
"RX-10645722","73414423130000230","11579 Waterbend Court","500000.00","3258.00","0","4278.00","549000.00","2020-08-07","2020-08-07","2020-08-10","","","","","Grand Isles -	ORANGE POINT TR C-1","","N","C","2020-08-10","549000.00","","",""
"RX-10584206","73414333010020040","296 Wychmere Terrace","680000.00","4692.00","203","6197.00","710000.00","2019-12-09","2020-06-29","2020-08-10","","","","","PINEWOOD OF WELLINGTON","","N","C","2020-08-10","729900.00","","",""
"RX-10624652","73424407030004330","9896 Woodworth Court","380000.00","2573.00","40","2973.00","385000.00","2020-05-20","2020-06-29","2020-08-10","","","","","OLYMPIA 1","","N","C","2020-08-11","385000.00","","",""
"RX-10625513","73424407050022690","9482 Via Elegante","425000.00","2370.00","13","3034.00","427000.00","2020-05-26","2020-06-25","2020-08-11","","","","","BUENA VIDA","","N","C","2020-08-11","417000.00","2020-06-15","",""
"RX-10631741","73414403080080260","761 Brightwood Way","380000.00","2006.00","17","2868.00","385000.00","2020-06-14","2020-07-12","2020-08-11","","","","","BERKSHIRE","","N","C","2020-08-11","385000.00","2020-06-25","",""
"RX-10613412","73414411090000420","11954 Donlin Drive","327000.00","1988.00","92","2590.00","349900.00","2020-03-30","2020-06-30","2020-08-12","","","","","PARK PLACE OF WELLINGTON","","N","C","2020-08-12","363900.00","","",""
"RX-10635422","73414404010600090","1180 Primrose Lane","380000.00","1971.00","5","2882.00","359000.00","2020-07-01","2020-07-13","2020-08-12","","","","","Sugar Pond Manor","","N","C","2020-08-12","359000.00","2020-07-08","",""
"RX-10609073","73414409040000960","12980 Meadowbreeze Drive","345000.00","1884.00","108","2284.00","355000.00","2020-03-12","2020-06-28","2020-08-07","","","","","MEADOWLAND COVE 1 OF WELLINGTON","","N","C","2020-08-13","385000.00","","",""
"RX-10636007","73414410260001360","1770 Harborside Circle","300000.00","1385.00","3","1940.00","318000.00","2020-07-03","2020-07-06","2020-08-13","","","","","WELLINGTON TR 42B","","N","C","2020-08-13","318000.00","","",""
"AX-10877757","73414404010390090","13478 Jonquil Court","450000.00","2315.00","5","3008.00","444900.00","2020-06-18","2020-06-23","2020-07-23","","","","","SUGAR POND MANOR OF WELLI","","","C","2020-08-13","444900.00","","",""
"RX-10634735","73414409040001730","1581 Bayridge Place","374000.00","2082.00","8","2776.00","379900.00","2020-06-30","2020-07-08","2020-08-10","","","","","MEADOWLAND COVE 1 OF WELLINGTON","","N","C","2020-08-13","379900.00","","",""
"RX-10632295","73414409010010260","13670 Callington Drive","480000.00","2070.00","2","3045.00","480000.00","2020-06-19","2020-06-21","2020-08-05","","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","C","2020-08-13","480000.00","","",""
"RX-10611838","73414404010520200","14193 Aster Avenue","322875.00","2257.00","113","3326.00","309900.00","2020-03-23","2020-07-28","2020-08-13","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2020-08-13","419900.00","","",""
"RX-10634773","73414331050000110","15570 Whispering Willow Drive","460000.00","2547.00","2","3354.00","459900.00","2020-06-29","2020-07-03","2020-08-12","","","","","BINKS FOREST : PINE TRACE","","N","C","2020-08-13","459900.00","2020-07-01","",""
"RX-10630848","73414404010010020","14838 Paddock Drive","419000.00","2203.00","24","2647.00","419850.00","2020-06-15","2020-07-09","2020-08-10","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2020-08-14","419850.00","","",""
"RX-10621350","73414411010300050","1580 Wyndcliff Drive","325000.00","1710.00","42","2700.00","330000.00","2020-05-08","2020-07-09","2020-08-14","","","","","SOUTH SHORE 2 OF WELLINGTON","","N","C","2020-08-14","350000.00","2020-05-29","",""
"RX-10627196","73414426040000310","11869 Osprey Point Circle","510000.00","3066.00","41","4076.00","529000.00","2020-06-02","2020-07-13","2020-08-14","","","","","ISLES AT WELLINGTON 3","","N","C","2020-08-14","539900.00","","",""
"RX-10589531","73414415230000160","3048 Blue Cypress Lane","2400000.00","3260.00","208","4409.00","2195000.00","2020-01-06","2020-08-01","2020-08-14","","","","","BLUE CYPRESS REPL AT PALM BEACH POLO & COUNTRY CLUB","","N","C","2020-08-14","2295000.00","","",""
"RX-10635638","73414410350000490","12281 Sunset Point Lane","348800.00","1950.00","4","2517.00","348800.00","2020-07-02","2020-07-06","2020-08-14","","","","","MONTAUK HARBOR / Sunset Point","","N","C","2020-08-15","348800.00","","",""
"RX-10623188","73424407030003200","2263 Stotesbury Way","760000.00","4141.00","25","4915.00","788800.00","2020-05-16","2020-06-10","2020-08-14","","","","","OLYMPIA","","N","C","2020-08-15","788800.00","","",""
"RX-10620262","73414404010710030","1835 Primrose Lane","475000.00","2341.00","99","3193.00","485000.00","2020-05-04","2020-08-11","2020-08-14","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2020-08-15","525000.00","","",""
"RX-10631096","73414424060020670","3492 Princeton Drive","490000.00","2136.00","4","2766.00","495000.00","2020-06-15","2020-06-23","2020-08-14","","","","","OAKMONT ESTATES PUD","","N","C","2020-08-15","495000.00","2020-06-19","",""
"RX-10592691","73414417010700050","14367 Belmont Trace","2300000.00","3687.00","97","8718.00","2300000.00","2020-01-16","2020-07-01","2020-08-14","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","C","2020-08-17","2300000.00","","",""
"RX-10633569","73424417020017600","2530 Cooper Way","749000.00","4283.00","6","5133.00","765000.00","2020-06-25","2020-07-01","2020-08-14","","","","","OLYMPIA 2","","N","C","2020-08-17","765000.00","","",""
"RX-10636337","73414410050060010","1360 Northampton Terrace","323000.00","2628.00","4","3416.00","299900.00","2020-07-06","2020-07-10","2020-08-14","","","","","SOUTH SHORE","","N","C","2020-08-17","299900.00","","",""
"RX-10630530","73414407090000580","2429 Country Golf Drive","475000.00","2251.00","15","3482.00","495000.00","2020-06-12","2020-06-27","2020-08-14","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 2A","","N","C","2020-08-17","495000.00","","",""
"RX-10610953","73414410310000110","2025 White Coral Court","390000.00","2224.00","61","2713.00","399000.00","2020-03-19","2020-06-02","2020-08-14","","","","","WELLINGTON TR 43","","N","C","2020-08-17","399000.00","","",""
"RX-10634854","73414424050001640","10289 Trianon Place","450000.00","2747.00","0","3647.00","469000.00","2020-06-30","2020-06-30","2020-08-14","","","","","VERSAILLES","","N","C","2020-08-17","469000.00","","",""
"RX-10608967","73414407090000290","2374 Country Golf Drive","365000.00","1721.00","106","2465.00","375000.00","2020-03-12","2020-06-26","2020-08-17","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 2A","","N","C","2020-08-17","375000.00","","",""
"RX-10609035","73414404170000040","1392 Lake Breeze Drive","380000.00","1647.00","111","2227.00","387500.00","2020-03-13","2020-07-02","2020-08-17","","","","","EMERALD FOREST OF WELLINGTON 2","","N","C","2020-08-17","395000.00","","",""
"RX-10627472","73424417020017820","2662 Cooper Way","535000.00","3623.00","33","4389.00","549000.00","2020-06-02","2020-07-05","2020-08-17","","","","","OLYMPIA 2","","N","C","2020-08-18","569900.00","","",""
"RX-10601634","73414410350000210","12167 Sunset Point Circle","390000.00","1650.00","51","2164.00","411000.00","2020-02-15","2020-04-09","2020-08-14","","","","","MONTAUK HARBOR","","N","C","2020-08-18","411000.00","","",""
"RX-10634998","73414409020410070","12805 Kingsway Road","425000.00","1922.00","5","2679.00","425000.00","2020-07-01","2020-07-06","2020-08-03","","","","","Margate","","N","C","2020-08-18","425000.00","","",""
"RX-10592288","73414415230000510","2853 Blue Cypress Lane","4200000.00","5319.00","186","7697.00","4699000.00","2020-01-13","2020-07-17","2020-08-18","","","","","BLUE CYPRESS","","N","C","2020-08-18","4699000.00","","",""
"RX-10633565","73414407020030280","1495 Wood Row Way","585000.00","2851.00","8","3879.00","585000.00","2020-06-24","2020-07-02","2020-07-31","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","C","2020-08-18","585000.00","","",""
"RX-10618401","73414403030050230","413 Old Country Road S","557000.00","2919.00","15","4194.00","570000.00","2020-04-25","2020-07-17","2020-08-18","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2020-08-19","599900.00","","",""
"RX-10612911","73414423050010110","11137 Grandview Manor","397450.00","2194.00","82","3124.00","420000.00","2020-03-26","2020-06-16","2020-08-18","","","","","GRAND ISLES","","N","C","2020-08-19","420000.00","","",""
"RX-10633628","73424417050004210","8100 Nevis Place","455900.00","2200.00","26","2687.00","454900.00","2020-06-25","2020-07-22","2020-08-18","","","","","VILLAGEWALK","","N","C","2020-08-19","454900.00","2020-06-27","",""
"RX-10636881","73414404010540110","14086 Greentree Drive","400000.00","1825.00","3","2601.00","393000.00","2020-07-07","2020-07-12","2020-08-18","","","","","Sugar Pond Manor Wellington","","N","C","2020-08-19","393000.00","2020-07-09","",""
"RX-10631034","73414407040001190","1874 S Club Drive","369900.00","1698.00","4","2490.00","369900.00","2020-06-15","2020-06-19","2020-08-19","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 1","","N","C","2020-08-19","369900.00","","",""
"FX-10237159","73414403190000890","837 Lake Wellington Drive","318000.00","1704.00","4","","329900.00","2020-07-03","2020-07-07","2020-08-07","","","","","Monterey On Lake","","","C","2020-08-20","329900.00","","",""
"RX-10590092","73424417020014000","2727 Danforth Terrace","495000.00","3963.00","146","5248.00","513000.00","2020-01-08","2020-06-02","2020-08-20","","","","","OLYMPIA 2","","N","C","2020-08-21","520000.00","","",""
"RX-10648583","73424417010001930","8319 Eleuthera Lane","309000.00","1526.00","2","2121.00","325000.00","2020-08-19","2020-08-21","2020-08-21","","","","","VILLAGEWALK OF WELLINGTON 3A","","N","C","2020-08-21","325000.00","","",""
"RX-10619256","73414404010700060","1604 Hollyhock Road","410000.00","1922.00","61","2694.00","419900.00","2020-05-01","2020-07-01","2020-08-20","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2020-08-21","419900.00","","",""
"RX-10630540","73424417020013810","2700 Danforth Terrace","600000.00","2805.00","23","3462.00","599280.00","2020-06-13","2020-07-06","2020-08-20","","","","","OLYMPIA","","N","C","2020-08-21","618800.00","","",""
"RX-10629521","73414331030000420","15870 Bent Creek Road","449900.00","2322.00","19","3149.00","449900.00","2020-06-10","2020-06-29","2020-08-17","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2020-08-21","459900.00","","",""
"RX-10634938","00414436040000100","10373 Oak Meadow Lane","715000.00","3640.00","3","4448.00","729000.00","2020-06-30","2020-07-03","2020-08-21","","","","","SOUTH ROAD PUD","","N","C","2020-08-21","729000.00","","",""
"RX-10620111","73414426060000010","4628 Windward Cove Lane","449000.00","2821.00","74","3551.00","459000.00","2020-05-04","2020-07-17","2020-08-21","","","","","ISLES AT WELLINGTON","","N","C","2020-08-21","459000.00","","",""
"FX-10235780","00414436060000040","10592 Cypress Lakes Preserve Drive","468000.00","2658.00","12","","489000.00","2020-06-24","2020-07-06","2020-08-21","","","","","Cypress Lakes Preserve PU","","","C","2020-08-21","489000.00","","",""
"RX-10619157","73414404010250010","13680 Columbine Avenue","389900.00","1738.00","16","2482.00","389900.00","2020-05-01","2020-06-11","2020-08-20","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2020-08-22","389900.00","","",""
"RX-10637534","73414404010740420","1915 Primrose Lane","367000.00","1621.00","11","2210.00","374900.00","2020-07-10","2020-07-21","2020-08-20","","","","","Sugar Pond Manor Wellington","","N","C","2020-08-22","374900.00","","",""
"RX-10631987","73414410010230060","1190 Sachem Head Terrace","334000.00","1676.00","9","2343.00","339000.00","2020-06-18","2020-06-27","2020-08-21","","","","","SOUTH SHORE 1 OF WELLINGTON","","N","C","2020-08-23","339000.00","","",""
"RX-10632146","73414407050000060","1910 S Club Drive","575000.00","2658.00","28","3388.00","589900.00","2020-06-18","2020-07-16","2020-08-20","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 3A","","N","C","2020-08-23","589900.00","","",""
"RX-10619942","73414424060010530","3457 Oakmont Estates Boulevard","470450.00","2670.00","93","3464.00","499900.00","2020-05-05","2020-08-06","2020-08-20","","","","","OAKMONT ESTATES PUD","","N","C","2020-08-23","515000.00","","",""
"RX-10636438","73414423090001550","3705 Moon Bay Circle","490000.00","2885.00","7","3009.00","497000.00","2020-07-06","2020-07-13","2020-08-21","","","","","ORANGE POINT TR B","","N","C","2020-08-24","497000.00","","",""
"AX-10875110","73424417060018000","9193 Dupont Place","340000.00","","8","","349900.00","2020-06-15","2020-06-23","2020-08-13","","","","","OLYMPIA","","","C","2020-08-24","349900.00","","",""
"RX-10575746","73414407020040270","15500 Cedar Bluff Place","495000.00","3481.00","227","4512.00","499900.00","2019-11-05","2020-06-29","2020-08-20","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","C","2020-08-24","634900.00","","",""
"RX-10620512","73414406020000190","17212 Gulf Pine Circle","650000.00","3197.00","49","4559.00","699900.00","2020-05-06","2020-06-24","2020-08-24","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON","","N","C","2020-08-24","699900.00","","",""
"RX-10639988","73414403170040030","976 Lake Breeze Drive","345000.00","1430.00","3","2238.00","345000.00","2020-07-19","2020-07-22","2020-08-24","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2020-08-24","345000.00","","",""
