"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10887234","73414414470000050","12270 Sunnydale Drive","","4350.00","78","6320.00","3100000.00","2023-05-04","","","","","","","HUNTERS CHASE OF PALM BEACH POLO & COUNT","","N","A","2023-05-04","3100000.00","","",""
"RX-10900025","73414406020000530","868 Forest Glen Lane","","3120.00","25","4477.00","1265000.00","2023-06-26","","","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON","","","A","2023-06-26","1275000.00","","",""
"RX-10905817","73424407030003220","2247 Stotesbury Way","","4831.00","1","5660.00","1150000.00","2023-07-20","","","","","","","OLYMPIA 1","","","A","2023-07-20","1150000.00","","",""
"RX-10809079","73414414470000130","12190 Sunnydale Drive","","3334.00","400","4208.00","2990000.00","2022-06-16","","","","","","","HUNTERS CHASE OF PALM BEACH POLO & COUNT","","N","A","2022-06-16","3250000.00","","",""
"RX-10893247","73414419010050190","15231 Sunnyland Lane","","6947.00","53","18111.00","12750000.00","2023-05-29","","","","","","","PALM BEACH POINT","","","A","2023-05-29","12750000.00","","",""
"RX-10904286","73424407050011250","8947 Via Prestigio W","","2364.00","8","3036.00","695000.00","2023-07-13","","","","","","","BUENA VIDA","","","A","2023-07-14","695000.00","","",""
"RX-10903422","73414403090140170","12699 Headwater Circle","","2387.00","10","3340.00","859900.00","2023-07-11","","","","","","","Island Wellington","","","A","2023-07-11","859900.00","","",""
"RX-10900219","73424407050011400","8755 Via Prestigio E","","3288.00","24","4019.00","825000.00","2023-06-27","","","","","","","BUENA VIDA","","","A","2023-06-27","825000.00","","",""
"RX-10893123","73414407060000580","1630 Corsica Drive","","2910.00","54","3837.00","975000.00","2023-05-28","","","","","","","LAKEFIELD WEST","","","A","2023-05-28","985000.00","","",""
"RX-10848783","73414419010050170","15359 Sunnyland Lane","","7000.00","235","9000.00","16000000.00","2022-11-28","","","","","","","Palm Beach Point","","N","A","2022-11-29","16000000.00","","",""
"RX-10900670","73414424050003700","10569 Versailles Boulevard","","5043.00","24","6300.00","2150000.00","2023-06-27","","","","","","","VERSAILLES","","","A","2023-06-29","2150000.00","","",""
"FX-10373894","73414426010001410","4105 Sea Mist Way","","2160.00","115","","740000.00","2023-03-28","","","","","","","Isles At Wellington 01","","N","A","2023-04-17","810000.00","2023-04-17","",""
"FX-10365572","73414418010030100","15425 Take Off Place","","4327.00","175","9030.00","2990000.00","2023-01-27","","","","","","","Wellington Aero Club Land","","N","A","2023-01-27","3300000.00","","",""
"RX-10868729","73414415230000220","3144 Blue Cypress Lane","","4231.00","147","5880.00","5195000.00","2023-02-24","","","","","","","BLUE CYPRESS REPL AT PALM BEACH POLO & COUNTRY CLUB","","N","A","2023-02-24","5195000.00","","",""
"RX-10903926","73414411010300360","1750 Brae Burn Place","","2008.00","4","2723.00","650000.00","2023-07-13","","","","","","","SOUTH SHORE 2 OF WELLINGTON","","","A","2023-07-18","650000.00","","","2023-07-18"
"RX-10868990","73414424050002790","3583 Collonade Drive","","3732.00","141","4836.00","1100000.00","2023-02-25","","","","","","","VERSAILLES","","N","A","2023-04-19","1150000.00","","","2023-04-19"
"RX-10900441","73414404060030270","13085 La Mirada Circle","","2164.00","23","2988.00","759000.00","2023-06-28","","","","","","","PINEWOOD GROVE OF WELLINGTON","","","A","2023-06-28","799900.00","","",""
"RX-10857678","73414433000005280","13349 60th Street S","","4370.00","186","8088.00","4690000.00","2023-01-12","","","","","","","Acreage & Unrec","","N","A","2023-01-16","4990000.00","2023-01-16","",""
"RX-10874833","73414417010650080","2040 Galloway Tr","","2662.00","124","3414.00","10899900.00","2023-03-19","","","","","","","Saddle Trail","","N","A","2023-03-19","10899900.00","","",""
"FX-10379651","73414418010140010","2960 Greenbriar Boulevard","","3235.00","76","","5950000.00","2023-05-06","","","","","","","Wellington Aero Club","","N","A","2023-05-18","5950000.00","2023-05-18","",""
"RX-10901597","73414423080000940","3520 Miramontes Circle","","1922.00","13","2578.00","539000.00","2023-07-03","","","","","","","Grand Isles/Orange Point","","","A","2023-07-08","539000.00","2023-07-08","",""
"RX-10890943","73414332030180090","14732 Stirrup Lane","","3307.00","53","4451.00","1579000.00","2023-05-18","","","","","","","PADDOCK PARK 1 OF WELLINGTON","","","A","2023-05-29","1674999.00","2023-05-29","",""
"RX-10860444","73414419010050330","15448 Sunnyland Lane","","6389.00","180","13214.00","7995000.00","2023-01-22","","","","","","","PALM BEACH POINT","","N","A","2023-01-23","8695000.00","","",""
"RX-10905715","73414423090001100","11112 Nantucket Bay Court","","3192.00","1","4312.00","699900.00","2023-07-20","","","","","","","ORANGE POINT","","","A","2023-07-20","699900.00","","",""
"RX-10879937","73414420050000160","3630 Jappeloup Lane","","4041.00","105","5777.00","6200000.00","2023-04-07","","","","","","","EQUESTRIAN CLUB ESTATES","","N","A","2023-04-07","6200000.00","","",""
"RX-10904018","73414409040001530","1610 Yachtman Place","","1678.00","8","2128.00","549900.00","2023-07-13","","","","","","","MEADOWLAND COVE","","","A","2023-07-13","549900.00","","",""
"RX-10830327","73414420180000080","3794 Shutterfly Way","","1112.00","313","11256.00","16200000.00","2022-09-07","","","","","","","Grand Prix Village South","","N","A","2023-07-12","18000000.00","","",""
"RX-10900511","73414404060010230","13385 La Mirada Circle","","2433.00","23","3351.00","749000.00","2023-06-28","","","","","","","PINEWOOD GROVE OF WELLINGTON","","","A","2023-06-28","799000.00","","",""
"RX-10837050","73414422010000350","12458 World Cup Lane","","3002.00","287","4164.00","1535000.00","2022-10-07","","","","","","","EQUESTRIAN CLUB","","N","A","2022-10-07","1850000.00","","",""
"RX-10900717","73414415070000060","2674 Players Court","","2305.00","23","3107.00","2400000.00","2023-06-28","","","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB WELLINGTON","","","A","2023-06-29","2400000.00","","",""
"RX-10804613","73414410010020030","12775 Guilford Circle","","2212.00","169","3446.00","825000.00","2022-06-01","","","","","","2022-11-17","South Shore","","N","E","2022-11-19","850000.00","","",""
"RX-10427067","73414422010000890","12345 Equine Lane","","5341.00","174","6122.00","1250000.00","2018-04-25","","","","","2018-10-16","","EQUESTRIAN CLUB","","N","E","2020-04-24","1250000.00","","",""
"RX-10478670","73414427000007040","12968 Indian Mound Road","","1715.00","545","1715.00","1495000.00","2018-11-02","","","","","","","None","","N","E","2020-04-30","1575000.00","","",""
"RX-10362806","73414418010090030","15450 Hawker Lane","","3959.00","276","5461.00","1068500.00","2017-08-27","","","","","2018-05-30","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","E","2020-04-30","1149990.00","","",""
"RX-10518206","73414415110000010","12670 Sunnydale Drive","","2614.00","371","3645.00","875000.00","2019-04-02","","","","","","","HUNTERS CHASE OF PALM BEACH POLO & COUNT","","N","E","2020-05-01","1305000.00","","",""
"RX-10581447","73414332030040160","14870 Horseshoe Trace","","4018.00","156","5437.00","845900.00","2019-11-27","","","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","E","2020-05-01","845900.00","","",""
"RX-10598218","73414417010750010","2088 Appaloosa Trail","","4700.00","89","13276.00","5499000.00","2020-02-04","","","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","E","2020-05-03","5499000.00","","",""
"RX-10560569","73414422010001220","12456 Equine Lane","","3740.00","238","4833.00","947900.00","2019-09-12","","","","","","","EQUESTRIAN CLUB","","N","E","2020-05-07","975000.00","","",""
"RX-10568999","73414422010001040","12478 Equine Lane","","4879.00","214","6122.00","899000.00","2019-10-11","","","","","","","EQUESTRIAN CLUB","","N","E","2020-05-12","950000.00","","",""
"RX-10577361","73414418010070080","15535 Enstrom Road","","5259.00","160","6990.00","1599000.00","2019-11-12","","","","","2020-04-20","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","E","2020-05-12","1599000.00","","",""
"AX-10775605","73414408010250030","14767 Halter Road","","3092.00","177","4059.00","1095000.00","2019-11-19","","","","","","","PADDOCK PARK 2 OF WELLING","","","E","2020-05-15","1149000.00","","",""
"RX-10576469","73414421040000360","13200 Southfields Road N","","3558.00","190","5539.00","1545500.00","2019-11-07","","","","","","","SOUTHFIELDS","","N","E","2020-05-15","1750000.00","","",""
"RX-10579673","73414426050001070","4667 Island Reef Drive","","3668.00","174","4790.00","845000.00","2019-11-20","","","","","","","ISLES AT WELLINGTON 4","","N","E","2020-05-20","845000.00","","",""
"RX-10567511","73414408010330040","14942 Paddock Drive","","3540.00","234","5733.00","879999.00","2019-10-07","","","","","","","PADDOCK PARK 2 OF WELLINGTON","","N","E","2020-05-28","879999.00","","",""
"FX-10183544","73414426020000870","11156 Stone Creek Street","","2714.00","324","","514990.00","2019-07-10","","","","","","","ORANGE GROVE EST","","","E","2020-05-30","515000.00","","",""
"AX-10240998","73414433000005240","13295 S 60th Street S","","3032.00","1166","16270.00","3950000.00","2017-03-21","","","","","","","Palm Glade Ranches","","","E","2020-05-31","42000000.00","","",""
"RX-10433792","73414419010100040","4741 Garden Point Trail","","0.00","741","0.00","40000000.00","2018-05-21","","","","","","","PALM BEACH POINT","","N","E","2020-05-31","40000000.00","","",""
"RX-10597995","73414408010510030","14473 Draft Horse Lane","","5459.00","117","7663.00","1690000.00","2020-02-04","","","","","","","Paddock Park 2 of Wellington","","N","E","2020-05-31","1690000.00","","",""
"RX-10539307","73414424050003180","10646 Versailles Boulevard","","4715.00","38","6185.00","869000.00","2019-06-17","","","","","2019-08-08","","VERSAILLES","","N","E","2020-05-31","869000.00","","","2019-07-30"
"RX-10583662","73414417010520070","14794 Rolling Rock Place","","4185.00","177","7296.00","1799000.00","2019-12-07","","","","","","","SADDLE TRAIL PARK","","N","E","2020-06-01","1850000.00","","",""
"RX-10588745","73414403170110030","1134 Aviary Road","","1370.00","64","1808.00","339500.00","2020-01-03","","","","","2020-03-07","","EMERALD FOREST OF WELLINGTON","","N","E","2020-06-03","345000.00","","",""
"RX-10573365","73414403110010040","12950 Saint Davids Court","","2957.00","221","4278.00","650000.00","2019-10-28","","","","","","","PINES OF WELLINGTON","","N","E","2020-06-05","650000.00","","",""
"RX-10537051","73424417020008420","2768 Shaughnessy Drive","","3156.00","53","4053.00","479900.00","2019-06-07","","","","","2019-07-30","","OLYMPIA PL 2","","N","E","2020-06-05","494900.00","","",""
"RX-10472509","73414427000007090","4939 125th Avenue S","","5299.00","613","11651.00","6200000.00","2018-10-15","","","","","","","WELLINGTON RESERVE","","N","E","2020-06-19","6200000.00","","",""
"RX-10579528","73414409020380080","12604 Buckland Court E","","2129.00","208","3058.00","500000.00","2019-11-20","","","","","2020-06-21","","GREENVIEW SHORES 2 OF WELLINGTON","","N","E","2020-06-24","543000.00","","",""
"FX-10209744","73424418010005480","9852 Woolworth Court","","3035.00","178","","484999.00","2020-01-04","","","","","","","Olympia Ph 01 Prcl L Repl","","","E","2020-07-01","499999.00","","",""
"RX-10495750","73414409030000960","2036 Sunderland Avenue","","3887.00","532","4805.00","995000.00","2019-01-15","","","","","","","GREENVIEW COVE OF WELLINGTON","","N","E","2020-06-30","1200000.00","","",""
"RX-10536186","73424417060018690","9055 Dupont Place","","2888.00","394","3368.00","440000.00","2019-06-02","","","","","","","OLYMPIA 2","","N","E","2020-06-30","439900.00","","",""
"RX-10546140","73414414440000120","2731 Sheltingham Drive","","5806.00","353","8935.00","3699000.00","2019-07-13","","","","","","","KENSINGTON","","N","E","2020-06-30","3699000.00","","",""
"RX-10587998","73414403110010140","35 Saint Davids Way","","2408.00","47","3422.00","499900.00","2019-12-30","","","","","2020-04-09","","PINES OF WELLINGTON","","N","E","2020-06-30","499900.00","","","2020-03-04"
"RX-10587344","73414423130000230","11579 Waterbend Court","","3258.00","1","4278.00","549999.00","2019-12-26","","","","","2019-12-27","","ORANGE POINT TR C-1","","N","E","2020-06-30","549999.00","","",""
"RX-10588606","00424419090000170","3389 Lago De Talavera","","4381.00","121","5634.00","610000.00","2020-01-01","","","","","2020-05-01","","TALAVERA","","N","E","2020-06-30","639900.00","","",""
"FX-10183428","73414409040000200","1558 Windship Circle","","1918.00","365","","339500.00","2019-07-02","","","","","","","MEADOWLAND COVE 01 WELLIN","","","E","2020-07-02","375000.00","","",""
"RX-10600356","00414436050000930","10286 Little Mustang Way","","1820.00","61","2464.00","359999.00","2020-02-12","","","","","2020-04-13","","Thoroughbred Lake Estates 02","","N","E","2020-07-01","365000.00","","","2020-02-11"
"RX-10583762","73414403090140180","12703 Headwater Circle","","2612.00","159","3562.00","465000.00","2019-12-06","","","","","","","ISLAND OF WELLINGTON","","N","E","2020-07-04","465000.00","","",""
"FX-10188335","73414404060020220","13182 La Mirada Circle","","2351.00","319","3224.00","520000.00","2019-09-05","","","","","","","Pinewood Grove Wellington","","","E","2020-07-21","520000.00","","",""
"RX-10544649","73414417010580060","2920 Appaloosa Trail","","2274.00","365","5078.00","2150000.00","2019-07-08","","","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","E","2020-07-07","2150000.00","","",""
"RX-10607329","73404413000005250","16494 Deer Path Lane","","3071.00","122","4375.00","999000.00","2020-03-07","","","","","","","RUSTIC RANCHES ESTATES","","N","E","2020-07-07","999999.00","","",""
"RX-10545710","73414415070000160","2594 Players Court","","2411.00","366","3190.00","649900.00","2019-07-10","","","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","E","2020-07-10","649900.00","","",""
"RX-10554616","73414421030000220 & 73414421030000230","3530 Aiken Court","","7682.00","336","10582.00","10995000.00","2019-08-14","","","","","","","SOUTHFIELDS WELLINGTON COUNTRY","","N","E","2020-07-15","9645000.00","","",""
"RX-10554617","73414421030000230","3580 Aiken Court","","7682.00","336","10582.00","9450000.00","2019-08-14","","","","","","","SOUTHFIELDS WELLINGTON COUNTRY","","N","E","2020-07-15","7950000.00","","",""
"RX-10602111","73414406030000780","15923 Cypress Park Drive","","3146.00","66","4332.00","530000.00","2020-02-18","","","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","E","2020-07-17","530000.00","","","2020-07-17"
"RX-10450961","73414424050003200","10642 Versailles Boulevard","","5043.00","669","6300.00","943000.00","2018-07-26","","","","","2020-05-25","","VERSAILLES","","N","E","2020-07-17","1100000.00","","",""
"RX-10615208","73414404010740480","1875 Primrose Lane","","2660.00","39","3130.00","425000.00","2020-04-09","","","","","","2020-05-18","SUGAR POND MANOR OF WELLINGTON","","N","E","2021-04-02","425000.00","","",""
"RX-10494766","73414417010650080","2808 Appaloosa Trail","","2662.00","558","7306.00","3775000.00","2019-01-08","","","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","E","2020-07-19","3950000.00","","",""
"RX-10585648","73404413000007330","16553 Norris Road","","4271.00","216","7031.00","1399000.00","2019-12-16","","","","","","","Rustic Ranches Estates","","N","E","2020-07-19","1795000.00","","",""
"RX-10606106","73414417010650080","2808 Appaloosa Trail","","2662.00","139","7306.00","3200000.00","2020-03-03","","","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","E","2020-07-20","3200000.00","","",""
"RX-10599374","73424407030002760","2184 Widener Terrace","","4113.00","39","4938.00","685000.00","2020-02-07","","","","","2020-04-15","","OLYMPIA 1","","N","E","2020-07-22","685000.00","","","2020-03-25"
"RX-10583298","73414407090000510","2471 Country Golf Drive","","1929.00","208","2451.00","420500.00","2019-12-05","","","","","","","LAKEFIELD","","N","E","2020-07-24","420000.00","","","2020-07-24"
"RX-10552726","73414418010080030","15310 Take Off Place","","2975.00","173","4198.00","1850000.00","2019-08-08","","","","","2020-01-28","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","E","2020-07-29","1850000.00","","",""
"AX-10875353","73414401040070520","1224 Bay View Way","","3216.00","52","3990.00","490000.00","2020-06-08","","","","","","","BLACK DIAMOND PH 2","","","E","2020-07-31","520000.00","","",""
